id_comment,text,parentId,publishedAt,totalReplyCount,videoId,videoTitle,ChannelSource,VideoPublication,empathy,humor,macabre,context,misogyny,intersectionality,aggressiveness,Responsibility,target,intersectionality_notes,aggressiveness_perpetrator,aggressiveness_victim,aggressiveness_social,aggressiveness_media,aggressiveness_rape,resp_perpetator,resp_victim,resp_social,resp_media,resp_rape
Ugzb3lZaSiU3Igm1BgF4AaABAg.9_X3XYYBl5J9fxYaHHk-7Y,"Bambinaaaaa!!!!!!!!!!! Madre!!!!! Quando devono giustificare o fare i buonisti, quando muoiono tutti sono angioletti, poverini, belle anime!!!!!! Ma per favore!!!!!!!! Diciamo. Z........ e   ......",Ugzb3lZaSiU3Igm1BgF4AaABAg,2022-09-14T11:13:07Z,,https://www.youtube.com/watch?v=58EYEWKRZUk,"Omicidio Carol Maltesi, il racconto dell'orrore",La Vita in Diretta - Rai,01/04/2022,0,0,0,1,,0,1,0,gruppo,,0,1,0,0,0,0,0,0,0,0
Ugzxoq8kal0mFQ_fmRV4AaABAg,Ma questa con un figlio faceva i porno????,,2022-03-29T15:57:40Z,0,https://www.youtube.com/watch?v=2Z6CUI6ar74,"Brescia, fatta a pezzi e gettata in un dirupo: confessa l'assassino",Ore 14 - Rai,29/03/2022,0,0,0,1,,1,0,0,singolo,wrk,0,0,0,0,0,0,0,0,0,0
UgxqS_qe9sYxrpF_Zhh4AaABAg,Satanico 🔥😈💩👹😱,,2022-03-29T15:07:33Z,0,https://www.youtube.com/watch?v=2Z6CUI6ar74,"Brescia, fatta a pezzi e gettata in un dirupo: confessa l'assassino",Ore 14 - Rai,29/03/2022,0,0,0,1,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ugwor0lXb31Ys0ALPFZ4AaABAg.9_FXhW__Y1n9_HHuOrqKC9,La violenza sta aumentando.... Spero che Dio torni presto,Ugwor0lXb31Ys0ALPFZ4AaABAg,2022-04-01T12:51:37Z,,https://www.youtube.com/watch?v=hxLKUXyL2EQ,Omicidio Carol Maltesi: i tre mesi dell'orrore del killer,Ore 14 - Rai,31/03/2022,0,0,0,1,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
UgykCKRW4p7OwWwUo1R4AaABAg,Pena di morte.,,2022-03-30T04:35:14Z,0,https://www.youtube.com/watch?v=2Z6CUI6ar74,"Brescia, fatta a pezzi e gettata in un dirupo: confessa l'assassino",Ore 14 - Rai,29/03/2022,0,0,0,1,,0,1,0,,,1,0,0,0,0,0,0,0,0,0
UgyEyHCeDy0gIIZA2vB4AaABAg,"Povera cara,hai incontrato un mostro senza anima e cuore💐💐💐❤️❤️❤️",,2022-04-02T13:24:08Z,0,https://www.youtube.com/watch?v=SNUftwq1ai4,Sopralluogo nella casa dell'omicidio di Rescaldina,Varese News,2022,1,0,0,1,,0,0,1,,,0,0,0,0,0,1,0,0,0,0
Ugxv57mDXqo1O2AxyGN4AaABAg.9jG11dG96WO9jMBqHPZLVv,Che vergogna sentire parlare così certa gente di una persona defunta...e se fosse stata figlia vostra?!io chiederei silenzio e rispetto x una ragazza che ha perso la vita!,Ugxv57mDXqo1O2AxyGN4AaABAg,2022-12-07T23:48:46Z,,https://www.youtube.com/watch?v=N4EJX_cR7sg,#N/A,#N/A,#N/A,0,0,0,1,,0,0,1,,,0,0,0,0,0,0,0,0,1,1
Ugz7WCUJLYt-0XcvgtV4AaABAg.9aAdyFk_qeo9jcyfEbuxj5,Infatti anche dopo 30 anni insieme ci sono donne che finiscono uccise!,Ugz7WCUJLYt-0XcvgtV4AaABAg,2022-12-14T21:31:15Z,,https://www.youtube.com/watch?v=_fdoY4KviOg,"Carol Maltesi, dolore di papà e primi rimorsi dell'assassino",Storie Italiane - Rai,07/04/2022,0,0,0,1,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
UgzAbxFMIo8WHtbJ2I94AaABAg,La cura migliore è  un colpo in testa  P38  ! Non  ci sono attenuanti.,,2022-04-04T15:20:32Z,0,https://www.youtube.com/watch?v=qQ95IWLH2Is,Quattro sacchi nel dirupo l'identikit dei tatuaggi,Storie Italiane - Rai,29/03/2022,0,0,0,1,,0,1,0,,,1,0,0,0,0,0,0,0,0,0
Ugx4nq_ZqHijoot1Q-t4AaABAg,PRESTO! UN DOTTOREEEEEEEEE!!!!,,2022-07-02T20:54:47Z,0,https://www.youtube.com/watch?v=1__fr0d1pRw,"Brescia, Carol Maltesi uccisa e fatta a pezzi nel Bresciano",La Vita in Diretta - Rai,29/03/2022,0,1,0,1,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
UgyPtEWKwiDQr1hkSnV4AaABAg,"un autentico mostro,mi auguro l ergastolo per lui,povera ragazza,riposa in pace adesso",,2022-03-30T18:03:29Z,0,https://www.youtube.com/watch?v=4920UYmW9M4,"Omicidio Carol Maltesi, il killer interrogato in carcere",La Vita in Diretta - Rai,30/03/2022,1,0,0,1,,0,1,0,,,1,0,0,0,0,0,0,0,0,0
UgwleE_knsbUO8pMFjR4AaABAg,Povero....,,2022-04-09T20:19:12Z,0,https://www.youtube.com/watch?v=Sbq51XhqDAI,#N/A,#N/A,#N/A,0,0,0,1,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
UgwSFNk6V-w0T_BqEPd4AaABAg,"SCUSATE,DIMENTICAVO CHE IN ITALIA VA DI MODA IL FEMMINICIDIO,DALLE MIE PARTI INDIVIDUI COSI GLI METTIAMO NELLO ZOO!!!!",,2023-01-17T01:04:24Z,0,https://www.youtube.com/watch?v=qQ95IWLH2Is,Quattro sacchi nel dirupo l'identikit dei tatuaggi,Storie Italiane - Rai,29/03/2022,0,0,0,1,,0,1,1,,,1,0,0,0,0,0,0,0,0,1
UgyIU06sgmn_YIoj-OZ4AaABAg,"Se ne doveva accorgere prima che lei non era una ragazza tanto chiusa anzi tutto il contrario. Ma stiamo scherzando? 
FACEVA LA PO*NOSTAR  !!!!!!!!!!!
Ma questo a cosa vorrebbe aggrapparsi ancora? È solo un maniaco omicida che deve marcire in galera senza nessuna condizione.",,2022-04-06T13:26:10Z,0,https://www.youtube.com/watch?v=kCQPCujipFQ,Lui l'ha massacrata in casa non accettava la sua libertà,Storie Italiane - Rai,01/04/2022,0,0,0,1,,0,1,1,,,1,0,0,0,0,1,0,0,0,0
Ugx1YfndjC3PLnf7cAd4AaABAg.9_FI6SWSU2r9aVGRDNxW1V,<USER>riele infatti non faceva male a nessuno e comunque il dirittto alla vita non è meritocratico’,Ugx1YfndjC3PLnf7cAd4AaABAg,2022-05-01T19:39:31Z,,https://www.youtube.com/watch?v=Ap0lDWdeDpk,"Omicidio Carol Maltesi, le dichiarazioni della mamma",La Vita in Diretta - Rai,31/03/2022,0,0,0,1,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
UgwMG4H2JAesgpTB5Rd4AaABAg,E ‘ Un MOSTRO ! Merita di no uscire più dalla sua prigione ! Come fanno gli Avvocati a difendere questi mostri !!! Spero che anche la sua famiglia e amici lo abbiano RIPUDIATO E ABBANDONATO !!! ... e quelli che parlano Male di questa povera ragazza Evidenziando il suo lavoro. Dovrebbero mordersi la lingua e Vergognarsi nel giudicarla . Ho una rabbia e Tristezza Dentro il mio cuore 💔🥲 Che la legge possa punirlo oltre la punizione Divina . Nel farlo bruciare al inferno nella sua lunga agonia di pentimento che possa arrivare in lui . Amen 🙏 Riposa in pace piccolo Angelo ❤️❤️il tuo spirito ora e ‘ in cielo tra gli angeli 👼 avrai le ali per poter volare e proteggere il tuo Bimbo da la su !!!!!  E spero che le leggi in Italia possano cambiare per tutti questi femminilcidio !!!!,,2022-04-02T14:46:46Z,0,https://www.youtube.com/watch?v=fcONgLftq0w,Fatta a pezzi dal vicino il massacreo nascosto,Storie Italiane - Rai,31/03/2022,1,0,0,1,,0,1,0,,,1,0,0,0,0,0,0,0,0,0
UgzBV6KfEhGmd91PFux4AaABAg,Che orrore.,,2022-04-01T12:32:36Z,0,https://www.youtube.com/watch?v=4920UYmW9M4,"Omicidio Carol Maltesi, il killer interrogato in carcere",La Vita in Diretta - Rai,30/03/2022,1,0,0,1,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ugw_UMwrhkETBGHkmTh4AaABAg,I mostri sono tra noi..,,2022-03-29T18:32:24Z,1,https://www.youtube.com/watch?v=1__fr0d1pRw,"Brescia, Carol Maltesi uccisa e fatta a pezzi nel Bresciano",La Vita in Diretta - Rai,29/03/2022,0,0,0,1,,0,0,1,,,0,0,0,0,0,0,0,0,0,1
UgwaZay7ktrZL9gkrBR4AaABAg.9_Bh-ZeIw759_Heur5Yc5F,<USER> guardi che il bambino vive con il padre,UgwaZay7ktrZL9gkrBR4AaABAg,2022-04-01T16:21:23Z,,https://www.youtube.com/watch?v=1__fr0d1pRw,"Brescia, Carol Maltesi uccisa e fatta a pezzi nel Bresciano",La Vita in Diretta - Rai,29/03/2022,0,0,0,1,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
UgzNeV3lnMKfkWBMrVx4AaABAg,Mamma mia che orrore.... Buttate la chiave cazz,,2022-05-08T17:52:44Z,0,https://www.youtube.com/watch?v=4920UYmW9M4,"Omicidio Carol Maltesi, il killer interrogato in carcere",La Vita in Diretta - Rai,30/03/2022,0,0,0,1,,0,1,0,,,1,0,0,0,0,0,0,0,0,0
UgxYbHNQYdLXGb_K56N4AaABAg.9_CbBkp68P09_F5dd2E8SO,"<USER> 
Quando una testa è vuota, battere le dita sulla tastiera è un movimento prettamente meccanico.",UgxYbHNQYdLXGb_K56N4AaABAg,2022-03-31T16:25:59Z,,https://www.youtube.com/watch?v=1__fr0d1pRw,"Brescia, Carol Maltesi uccisa e fatta a pezzi nel Bresciano",La Vita in Diretta - Rai,29/03/2022,0,0,0,1,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
UgwchXcKfDBFOjXBiAp4AaABAg.9_Fb_F6-exh9_IFt-7pNcZ,e per le donne un'adesivo...ma sula bocca,UgwchXcKfDBFOjXBiAp4AaABAg,2022-04-01T21:53:11Z,,https://www.youtube.com/watch?v=Ap0lDWdeDpk,"Omicidio Carol Maltesi, le dichiarazioni della mamma",La Vita in Diretta - Rai,31/03/2022,0,0,0,1,,0,0,0,gruppo,,0,0,0,0,0,0,0,0,0,0
UgxPQGtT1zmyPIRbT4V4AaABAg,Mamma mia!!. Una cosa incredibile!!!. Ma come si fa ad arrivare questo fine.. Boo?!!!,,2022-03-29T19:59:37Z,16,https://www.youtube.com/watch?v=qQ95IWLH2Is,Quattro sacchi nel dirupo l'identikit dei tatuaggi,Storie Italiane - Rai,29/03/2022,0,0,0,1,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
UgyVpI1LZicd1ZwkePJ4AaABAg,Mio dio è assurdo... quest'uomo se si può chiamare così è un mostro!!!!😞😞,,2022-04-03T10:32:44Z,0,https://www.youtube.com/watch?v=4920UYmW9M4,"Omicidio Carol Maltesi, il killer interrogato in carcere",La Vita in Diretta - Rai,30/03/2022,0,0,0,1,,0,1,1,,,1,0,0,0,0,1,0,0,0,0
Ugxb5uv990lBETMQMVd4AaABAg.9_EtAjHqVL39_GFfP1WEm2,seee se aspettavamo gli inquirenti  ....   un giornalista ha scoperto tutto,Ugxb5uv990lBETMQMVd4AaABAg,2022-04-01T03:12:51Z,,https://www.youtube.com/watch?v=ez_qu4jGVGo,Fatta a pezzi dal vicino doppia vita di un assassino,Storie Italiane - Rai,30/03/2022,0,0,0,1,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
UgxWyh8yldDPG8Jd5xt4AaABAg,Essere schifoso...riposi in pace questa ragazza PS il mondo del porno è pieno di malati di mente,,2023-01-15T18:55:16Z,0,https://www.youtube.com/watch?v=1__fr0d1pRw,"Brescia, Carol Maltesi uccisa e fatta a pezzi nel Bresciano",La Vita in Diretta - Rai,29/03/2022,1,0,0,1,,0,1,0,,,1,0,0,0,0,0,0,0,0,0
UgzMZJcY6ZlfPP5OJp54AaABAg.9_HUWLmmDPK9a-ikwKEVS8,<USER> Contenta tu !scontenti tutti !,UgzMZJcY6ZlfPP5OJp54AaABAg,2022-04-19T13:40:03Z,,https://www.youtube.com/watch?v=kCQPCujipFQ,Lui l'ha massacrata in casa non accettava la sua libertà,Storie Italiane - Rai,01/04/2022,0,0,0,1,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
UgyQekhf-w85c0nIp3p4AaABAg.9_BGY-O5Y9Z9_CgLzBos09,"gellucca pianga giusto per sapere quale sarebbe lo scopo della sua  manipolazione l,manipolare significa falsificare e nascondere la  realtà  al fine di portare a compiere azioni a favore del manipolatore, e' un concetto abbastanza complesso e lei mi pare faccio proprio l'opposto",UgyQekhf-w85c0nIp3p4AaABAg,2022-03-30T17:57:46Z,,https://www.youtube.com/watch?v=1__fr0d1pRw,"Brescia, Carol Maltesi uccisa e fatta a pezzi nel Bresciano",La Vita in Diretta - Rai,29/03/2022,0,0,0,1,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
UgwNKZtlkD_5wpTuHiB4AaABAg.9_a_HP02kKp9jcx1tdhhnk,Per me la persona più danneggiata in assoluto è quel povero bambino che non ha fatto nulla per meritarsi di perdere la madre così presto e in questo modo e per questi motivi,UgwNKZtlkD_5wpTuHiB4AaABAg,2022-12-14T21:17:00Z,,https://www.youtube.com/watch?v=_fdoY4KviOg,"Carol Maltesi, dolore di papà e primi rimorsi dell'assassino",Storie Italiane - Rai,07/04/2022,1,0,0,1,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
UgxDsNAcF-LzLbooyIV4AaABAg,Che orrore . Un fallimento totale della natura .,,2023-07-27T00:13:28Z,0,https://www.youtube.com/watch?v=_fdoY4KviOg,"Carol Maltesi, dolore di papà e primi rimorsi dell'assassino",Storie Italiane - Rai,07/04/2022,0,0,0,1,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
UgxG-sXN9gR1OnoIDnV4AaABAg,Bravo il giornalista,,2022-06-17T05:51:25Z,0,https://www.youtube.com/watch?v=1__fr0d1pRw,"Brescia, Carol Maltesi uccisa e fatta a pezzi nel Bresciano",La Vita in Diretta - Rai,29/03/2022,0,0,0,1,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
UgzzkmhiwCHOA-AD5kJ4AaABAg,FONTANA COMPLIMENTI I TUOI GENITORI HANNO FATTO UN BEL LAVORO CON TE.... CESSO 🚾,,2022-04-05T20:32:48Z,0,https://www.youtube.com/watch?v=Ap0lDWdeDpk,"Omicidio Carol Maltesi, le dichiarazioni della mamma",La Vita in Diretta - Rai,31/03/2022,0,1,0,1,,0,1,0,,,1,0,0,0,0,0,0,0,0,0
UgxL7N1gwwGZ9b6X0314AaABAg,"Occidente corrotto, schifoso , senza valori e senza futuro. Ha ragione Putin: se non viene lui in occidente verranno i cinesi.",,2022-03-30T18:28:24Z,1,https://www.youtube.com/watch?v=abHX7HqwSq4,"Charlotte Angie, la collega Jasmin Carrera: ""Fontana l'accompagna ovunque ma il pericolo è lui""",Fanpage.it,2022,0,0,0,1,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
UgwmjyDOrD9b42g7nox4AaABAg,UN.  VERO.    PAZZO.       POVERA.     DONNA.      🙏♥️,,2022-04-01T02:53:01Z,0,https://www.youtube.com/watch?v=ez_qu4jGVGo,Fatta a pezzi dal vicino doppia vita di un assassino,Storie Italiane - Rai,30/03/2022,1,0,0,1,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ugw40RT8A2VhhdkO3B14AaABAg,Come secondo te stai zitto tu ai problemi,,2022-04-06T19:35:07Z,0,https://www.youtube.com/watch?v=qQ95IWLH2Is,Quattro sacchi nel dirupo l'identikit dei tatuaggi,Storie Italiane - Rai,29/03/2022,0,0,0,1,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ugy0THOt-0Mt8rSUx_R4AaABAg,"Vi prego, un atto di clemenza, di umanità direi... Non fatelo soffrire in attesa di una sentenza, tagliate la gola anche a lui...",,2022-04-06T13:51:30Z,1,https://www.youtube.com/watch?v=4920UYmW9M4,"Omicidio Carol Maltesi, il killer interrogato in carcere",La Vita in Diretta - Rai,30/03/2022,0,0,0,1,,0,1,0,,,1,0,0,0,0,0,0,0,0,0
UgxJhoXdPYe-iszkPEh4AaABAg,Troppo ingenua per questo mondo di squali,,2022-06-10T11:09:26Z,1,https://www.youtube.com/watch?v=wmAqadplVmY,#N/A,#N/A,#N/A,0,0,0,1,,0,0,1,,,0,0,0,0,0,0,1,0,0,0
UgzMpFXBy-MQ4yVkqnt4AaABAg,"Questo è il classico tizio che piace alle donne di oggi, lei mi sa tantissimo di poco di buono, di una tizia dissociata dalla realtà e totalmente fredda e distaccata dal rapporto madre - figlio. Una che vuole fare l'attrice porno essendo anche madre, non sta bene di testa. Non meritava di essere uccisa, ma secondo me la sua morte è solo una conseguenza della gente che frequentava.",,2022-03-31T08:04:21Z,1,https://www.youtube.com/watch?v=4920UYmW9M4,"Omicidio Carol Maltesi, il killer interrogato in carcere",La Vita in Diretta - Rai,30/03/2022,0,0,0,1,,1,0,1,singolo,wrk,0,0,0,0,0,0,1,0,0,0
UgycWdaSkgNp7nHt56d4AaABAg,Peccato che in Italia nn ci sia la pena di morte …,,2022-03-29T22:55:17Z,11,https://www.youtube.com/watch?v=1__fr0d1pRw,"Brescia, Carol Maltesi uccisa e fatta a pezzi nel Bresciano",La Vita in Diretta - Rai,29/03/2022,0,0,0,1,,0,1,1,,,1,0,0,0,0,1,0,0,0,0
UgwXn94dcpljOO7xGAJ4AaABAg.9_BaKiVTe0l9efs5n5Pi5F,"<USER> no no non confondiamo le cose per favoreeeee...nessuno merita una fine del genere, indipendentemente da come dispone del suo corpo!!! Però non si può sentire che è un lavoro normale fare la porno attrice o la escort....se no passa tutto per normale!!!! Mentre non è così....tra un po' allora sarà normale pure drogarsi, violentare, uccidere....ma daiiii....ma il rispetto degli altri ok....ma pure per se stessi....ma non si può sentire che è normale farsi riprendere a far sesso con un attore per i soldi.",UgwXn94dcpljOO7xGAJ4AaABAg,2022-08-13T17:54:36Z,,https://www.youtube.com/watch?v=abHX7HqwSq4,"Charlotte Angie, la collega Jasmin Carrera: ""Fontana l'accompagna ovunque ma il pericolo è lui""",Fanpage.it,2022,0,0,0,1,,1,0,0,gruppo,wrk,0,0,0,0,0,0,0,0,0,0
Ugz-yIDJvdSI67j5vNJ4AaABAg,Eri splendita BELLISSIMA intelligent sono sicuro che sei nel paradiso r.i.p Carol ♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️,,2022-04-16T12:16:06Z,0,https://www.youtube.com/watch?v=1__fr0d1pRw,"Brescia, Carol Maltesi uccisa e fatta a pezzi nel Bresciano",La Vita in Diretta - Rai,29/03/2022,1,0,0,1,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ugx3awVnYHTkUwbLcH14AaABAg,ricordiamoci che questi uomini li abbiamo in casa e non sappiamo chi sono,,2022-04-04T06:31:04Z,2,https://www.youtube.com/watch?v=Ap0lDWdeDpk,"Omicidio Carol Maltesi, le dichiarazioni della mamma",La Vita in Diretta - Rai,31/03/2022,0,0,0,1,,0,0,1,,,0,0,0,0,0,0,0,0,0,1
UgyClRS0fA1nLDcpyZh4AaABAg,Che vita sprecata! Bellissima ragazza che poteva vivere una vita piena e felice! Che Dio ti accolga e ti protegga,,2022-03-31T19:17:10Z,5,https://www.youtube.com/watch?v=Ap0lDWdeDpk,"Omicidio Carol Maltesi, le dichiarazioni della mamma",La Vita in Diretta - Rai,31/03/2022,1,0,0,1,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
UgzP6ITGNg2Xsq0jVzt4AaABAg.9bww1MwhZw69byUv7p83M1,"Ciao Carol,..e  veglia di tuo figlio",UgzP6ITGNg2Xsq0jVzt4AaABAg,2022-06-07T09:54:41Z,,https://www.youtube.com/watch?v=wmAqadplVmY,#N/A,#N/A,#N/A,1,0,0,1,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ugz-ZoJy-XiXXt8bN3F4AaABAg,"Che sorprende o perlomeno sorprende me, e' che in questi efferati omicidi dove la violenza oltrepassa il limite, avvocati, giornalisti, psicologhi, la Abruzzone tutti quanti dicon la loro con assortimento di ipotesi.. ma mai nessuno dice che e' la cocaina il ""deus ex machina"". La locuzione latina in questo caso e' impropria ma per chi capisce qualcosa rende l'idea. Non lo dice nessuno e questa reticenza/tabu culturale e' abbastanza grave",,2022-04-23T21:03:12Z,0,https://www.youtube.com/watch?v=hxLKUXyL2EQ,Omicidio Carol Maltesi: i tre mesi dell'orrore del killer,Ore 14 - Rai,31/03/2022,0,0,0,1,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
UgzX2iyDVcJUeROnI294AaABAg,"Tenuta male?
Quanta superficialità.",,2022-04-07T18:08:51Z,2,https://www.youtube.com/watch?v=d2t6zq8e5do,L'amica di Carol: ho sospettato subito di Davide,La Vita in Diretta - Rai,07/04/2022,0,0,0,1,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
UgwzzRoK1EydJRT2lIl4AaABAg,"Non ci sono tanti commenti da fare, Solo uno, SPERO CHE LO FARANNO MARCIRE IN GALERA, E SPERO ANCHE,CHE CI SIA QUALCUNO CHE OGNI GIONO GLI DIA IL BUONGIORNO, COME SI MERITA",,2022-04-07T12:06:11Z,0,https://www.youtube.com/watch?v=1o9la2VJ1VA,#N/A,#N/A,#N/A,0,0,0,1,,0,1,0,,,1,0,0,0,0,0,0,0,0,0
Ugz4TTTPaaObNrouhUV4AaABAg,"no, non e' un uomo normale. ha un disturbo di personalita' di cluster b,  la sociopatia.",,2022-03-31T19:56:32Z,0,https://www.youtube.com/watch?v=ez_qu4jGVGo,Fatta a pezzi dal vicino doppia vita di un assassino,Storie Italiane - Rai,30/03/2022,0,0,0,1,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ugy0LuylggEKQJ2ySG54AaABAg,"Denudarlo. Cospargelo di miele, e poi liberare un vagone di formiche rosse affamate.",,2022-04-09T06:29:50Z,0,https://www.youtube.com/watch?v=H_OC2fo_n5c,#N/A,#N/A,#N/A,0,0,0,1,,0,1,0,,,1,0,0,0,0,0,0,0,0,0
UgwMDo1FXJ82pr30bIt4AaABAg,"Se lei ha scelto questa strada che per molti puo' essere sbagliata,cio' non significa e non giustifica il macabro orrore perpetrato nei suoi confronti.Tanti fanno questo genere di film ma non per questo vengono martoriati cosi' barbaramente.Solo una mente perversa puo' fare cio' ,non venitemi a dire che e' schizofrenico ,perche' la sua lucidita' e' stata eccessiva!",,2022-03-30T21:07:55Z,4,https://www.youtube.com/watch?v=4920UYmW9M4,"Omicidio Carol Maltesi, il killer interrogato in carcere",La Vita in Diretta - Rai,30/03/2022,0,0,0,1,,0,0,1,,,0,0,0,0,0,1,0,0,0,0
UgwYOIcyFV9jg4rT-Hp4AaABAg,Poverina davvero orribile,,2022-03-30T21:41:22Z,0,https://www.youtube.com/watch?v=qQ95IWLH2Is,Quattro sacchi nel dirupo l'identikit dei tatuaggi,Storie Italiane - Rai,29/03/2022,1,0,0,1,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
UgyFhEuY0c1-GmkhLEV4AaABAg.9_CZAtfHR5Z9_CiIuk87kL,Ognuno nella vita fa le sue scelte ma cosa giudicate la vita era sua perbenisti del c,UgyFhEuY0c1-GmkhLEV4AaABAg,2022-03-30T18:14:49Z,,https://www.youtube.com/watch?v=3uTDR8NUHk0,Tweet vergognosi sull'uccisione di Carol Maltesi,La Vita in Diretta - Rai,30/03/2022,0,0,0,1,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ugza9mxJ91z--T8I2GZ4AaABAg,Terribile,,2022-04-07T18:28:11Z,0,https://www.youtube.com/watch?v=d2t6zq8e5do,L'amica di Carol: ho sospettato subito di Davide,La Vita in Diretta - Rai,07/04/2022,1,0,0,1,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
UgyIaGYGDvDmESrCM0F4AaABAg,Non ho parole,,2022-03-30T22:13:56Z,0,https://www.youtube.com/watch?v=2Z6CUI6ar74,"Brescia, fatta a pezzi e gettata in un dirupo: confessa l'assassino",Ore 14 - Rai,29/03/2022,1,0,0,1,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ugyc4N4pdG-4f6KNlNB4AaABAg,"Ma dai finiamola con sta storiella del non giudicare e del porno che una è felice di fare!!! Ma diciamo le cose come sono!!! Tutti lanciamo giudizi, nessuno escluso....anche chi parla a difesa sta giudicando...il porno....il porno lo fa felicemente forse chi ha come priorità nella sua scala di valori il denaro senza faticare....o meglio denaro in cambio di svendere e non dare valore al proprio corpo!!! Rende felici??? Mah, io avrei qualche dubbio...certamente il porno, soprattutto un certo genere di porno crea grossi danni!!! Studiato, certificato, appurato!!! Lo crea a chi subisce una sorta di ossessione per un certo tipo di film ( un po' come chi diviene ossessionato da film che incitano alla violenza). Più serial killer hanno iniziato a peggiorare e ad avere pensieri malati o agiti con il porno...dichiarazioni fatte dai diretti interessati e appurati da chi il cervello lo studia!!!l Spesso il porno ha creato problemi nella testa di chi lo fa!!! Tante attrici hard altrimenti non mollerebbero il mazzo!!! Se una cosa ti rende così felice perché non continuare ??? Perché te la canti e te la suoni....mica tutti sono Rocco Siffredi o Moana Pozzi!!! Che poi, pure in questi casi....ma che ne sappiamo??? Quel che io dico è che solo il fatto di DOVERE prestare il proprio corpo per denaro o per farci fare quel che altri vogliono, già non mi pare buona cosa!!! Poi ohhhh argomento aperto ovvio....ma io la vedo così!!!  E mi domando pure ma chi entra nella zucca vera delle persone??? Ma davvero si crede a tutte le parole??? Allora attendiamoci ai fatti!!! È deleterio per un ragazzino pensare che facendo quello che si vede in un porno possa dare piacere ad una donna quando è risaputo che il piacere parte dalla testa...se fosse così facile, donne frigide non ce ne sarebbero e uomini con impotenza su base psicologica neppure così come uomini che soffrono di evacuazione precoce....facciamoci una riflessione....",,2022-08-05T13:17:24Z,0,https://www.youtube.com/watch?v=Ap0lDWdeDpk,"Omicidio Carol Maltesi, le dichiarazioni della mamma",La Vita in Diretta - Rai,31/03/2022,0,0,0,1,,1,0,1,gruppo,wrk,0,0,0,0,0,0,1,0,0,0
UgzmqHagcp3IKkQnlYp4AaABAg.9_XNV4Pnrj19_YyPooWtmi,Pare avesse cercato di contattare anche altre ragazze con la scusa di fare servizi fotografici. Scusate ma io qui ci intravedo anche il profilo di un potenziale serial killer.,UgzmqHagcp3IKkQnlYp4AaABAg,2022-04-08T09:38:52Z,,https://www.youtube.com/watch?v=H_OC2fo_n5c,#N/A,#N/A,#N/A,0,0,0,1,,0,0,1,,,0,0,0,0,0,1,0,0,0,0
UgwF75tM_jN4F0ODtKh4AaABAg.9_9xl4d2_z59_BjULRRiss,"Aldo Defendi Non credo proprio, ergastolo a vita.",UgwF75tM_jN4F0ODtKh4AaABAg,2022-03-30T09:05:53Z,,https://www.youtube.com/watch?v=2Z6CUI6ar74,"Brescia, fatta a pezzi e gettata in un dirupo: confessa l'assassino",Ore 14 - Rai,29/03/2022,0,0,0,1,,0,1,1,,,1,0,0,0,0,1,0,0,0,0
UgwhmTRwZ9sj0oAOzFp4AaABAg,Non incarcere ma fare lui a.pezzi ma da vivo,,2022-03-30T00:56:54Z,0,https://www.youtube.com/watch?v=s8rVOXL9N4M,"Carol Maltesi fatta a pezzi dal compagno, una vicina: ""Non li ho mai sentiti litigare""",Alanews,2022,0,0,0,1,,0,1,0,,,1,0,0,0,0,0,0,0,0,0
